Date;Turno;Id_trans;Mesa;Id_garzon;pax;Codigo;Description;Categoria;Quantity;Precio
15-04-2022;PM;1645;6;11;4;E2;Tartaro de Atun;Entrada;1;10900
15-04-2022;PM;1645;6;11;4;E1;Tapas y Antipasto;Entrada;1;9800
15-04-2022;PM;1645;6;11;4;B15;Cafe;Bar;3;2300
15-04-2022;PM;1646;7;12;5;E6;Berenjenas al Parmesano;Entrada;1;6500
15-04-2022;PM;1646;7;12;5;B12;Vermouth;Bar;2;3200
15-04-2022;PM;1646;7;12;5;B11;Ramazzotti;Bar;2;3800
15-04-2022;PM;1646;7;12;5;F9;Ravioles de Osobuco;Fondo;2;8100
15-04-2022;PM;1646;7;12;5;F5;Mero al Azafran ;Fondo;1;10500
15-04-2022;PM;1646;7;12;5;B16;Jugo Mango;Bar;1;2800
15-04-2022;PM;1646;7;12;5;B13;Agua sin gas;Bar;1;2000
15-04-2022;PM;1646;7;12;5;B14;Agua con gas;Bar;1;2000
15-04-2022;PM;1646;7;12;5;E3;Ensalada salmon Ahum;Entrada;1;10900
15-04-2022;PM;1646;7;12;5;F2;Pollo Ahumado;Fondo;1;10800
15-04-2022;PM;1646;7;12;5;B19;Infusion;Bar;2;2000
15-04-2022;PM;1646;7;12;5;B15;Cafe;Bar;1;2300
15-04-2022;PM;1646;7;12;5;B7;Copa Vino Tinto;Bar;3;2800
15-04-2022;PM;1647;8;12;3;B5;Copa Espumante;Bar;2;3000
15-04-2022;PM;1647;8;12;3;B18;Jugo Frambuesa;Bar;1;2800
15-04-2022;PM;1647;8;12;3;E5;Carpaccio de Ostiones;Entrada;1;12500
15-04-2022;PM;1647;8;12;3;E2;Tartaro de Atun;Entrada;1;10900
15-04-2022;PM;1647;8;12;3;F7;Corvina a la Plancha;Fondo;1;10500
15-04-2022;PM;1647;8;12;3;B13;Agua sin gas;Bar;1;2000
15-04-2022;PM;1647;8;12;3;B17;Jugo Pina;Bar;1;2800
15-04-2022;PM;1647;8;12;3;B6;Copa Vino Blanco;Bar;1;2800
15-04-2022;PM;1647;8;12;3;P3;Mousse de Castanas;Postre;1;4000
15-04-2022;PM;1647;8;12;3;P4;Ensalada de Frutos ;Postre;1;4000
15-04-2022;PM;1647;8;12;3;B19;Infusion;Bar;1;2000
15-04-2022;PM;1648;9;13;2;B16;Jugo Mango;Bar;1;2800
15-04-2022;PM;1648;9;13;2;B17;Jugo Pina;Bar;1;2800
15-04-2022;PM;1648;9;13;2;F5;Mero al Azafran ;Fondo;1;10500
15-04-2022;PM;1648;9;13;2;F8;Fetuccini mar;Fondo;1;9000
15-04-2022;PM;1648;9;13;2;P2;Torta de Merengue ;Postre;1;4000
15-04-2022;PM;1648;9;13;2;P1;Tiramisu;Postre;1;4000
15-04-2022;PM;1648;9;13;2;B19;Infusion;Bar;2;2000
15-04-2022;PM;1649;10;13;2;B17;Jugo Pina;Bar;1;2800
15-04-2022;PM;1649;10;13;2;B14;Agua con gas;Bar;1;2000
15-04-2022;PM;1649;10;13;2;B18;Jugo Frambuesa;Bar;1;2800
15-04-2022;PM;1649;10;13;2;E4;Ensalada Toscana ;Entrada;1;8000
15-04-2022;PM;1649;10;13;2;F1;Saltimboca de Filete;Fondo;1;12100
15-04-2022;PM;1649;10;13;2;B19;Infusion;Bar;1;2000
15-04-2022;PM;1649;10;13;2;P1;Tiramisu;Postre;1;4000
16-04-2022;AM;1650;1;10;2;B1;Pisco Sour;Bar;1;3000
16-04-2022;AM;1650;1;10;2;B9;Campari;Bar;1;3600
16-04-2022;AM;1650;1;10;2;E3;Ensalada salmon Ahum;Entrada;1;10900
16-04-2022;AM;1650;1;10;2;F1;Saltimboca de Filete;Fondo;1;12100
16-04-2022;AM;1650;1;10;2;F4;Garron de Cordero;Fondo;1;12000
16-04-2022;AM;1650;1;10;2;B7;Copa Vino Tinto;Bar;2;2800
16-04-2022;AM;1650;1;10;2;B15;Cafe;Bar;2;2300
16-04-2022;AM;1651;2;10;4;B10;Aperol ;Bar;3;3800
16-04-2022;AM;1651;2;10;4;B1;Pisco Sour;Bar;1;3000
16-04-2022;AM;1651;2;10;4;E2;Tartaro de Atun;Entrada;1;10900
16-04-2022;AM;1651;2;10;4;E5;Carpaccio de Ostiones;Entrada;1;12500
16-04-2022;AM;1651;2;10;4;F1;Saltimboca de Filete;Fondo;2;12100
16-04-2022;AM;1651;2;10;4;F3;Asado de Tira;Fondo;1;12800
16-04-2022;AM;1651;2;10;4;F3;Asado de Tira;Fondo;1;12800
16-04-2022;AM;1651;2;10;4;F8;Fetuccini mar;Fondo;1;9000
16-04-2022;AM;1651;2;10;4;B6;Copa Vino Blanco;Bar;1;2800
16-04-2022;AM;1651;2;10;4;B7;Copa Vino Tinto;Bar;2;2800
16-04-2022;AM;1651;2;10;4;B15;Cafe;Bar;3;2300
16-04-2022;AM;1652;3;10;5;B10;Aperol ;Bar;5;3800
16-04-2022;AM;1652;3;10;5;B8;Negroni;Bar;1;4500
16-04-2022;AM;1652;3;10;5;B16;Jugo Mango;Bar;1;2800
16-04-2022;AM;1652;3;10;5;F6;Atun Rojo a la Grilla ;Fondo;1;15500
16-04-2022;AM;1652;3;10;5;F7;Corvina a la Plancha;Fondo;1;10500
16-04-2022;AM;1652;3;10;5;F4;Garron de Cordero;Fondo;1;12000
16-04-2022;AM;1652;3;10;5;F5;Mero al Azafran ;Fondo;1;10500
16-04-2022;AM;1652;3;10;5;F10;Sorrentinos de Calabaza;Fondo;1;8100
16-04-2022;AM;1652;3;10;5;B15;Cafe;Bar;2;2300
16-04-2022;AM;1653;4;11;3;B17;Jugo Pina;Bar;1;2800
16-04-2022;AM;1653;4;11;3;B11;Ramazzotti;Bar;1;3800
16-04-2022;AM;1653;4;11;3;E3;Ensalada salmon Ahum;Entrada;1;10900
16-04-2022;AM;1653;4;11;3;E4;Ensalada Toscana ;Entrada;1;8000
16-04-2022;AM;1653;4;11;3;P4;Ensalada de Frutos ;Postre;1;4000
16-04-2022;AM;1653;4;11;3;B15;Cafe;Bar;2;2300
16-04-2022;AM;1654;5;11;2;B4;Margarita;Bar;3;4200
16-04-2022;AM;1654;5;11;2;F8;Fetuccini mar;Fondo;1;9000
16-04-2022;AM;1654;5;11;2;F1;Saltimboca de Filete;Fondo;1;12100
16-04-2022;AM;1654;5;11;2;B15;Cafe;Bar;1;2300
16-04-2022;AM;1654;5;11;2;P3;Mousse de Castanas;Postre;1;4000
16-04-2022;AM;1655;6;11;4;B16;Jugo Mango;Bar;3;2800
16-04-2022;AM;1655;6;11;4;B13;Agua sin gas;Bar;2;2000
16-04-2022;AM;1655;6;11;4;F9;Ravioles de Osobuco;Fondo;1;8100
16-04-2022;AM;1655;6;11;4;F4;Garron de Cordero;Fondo;3;12000
16-04-2022;AM;1655;6;11;4;B15;Cafe;Bar;4;2300
16-04-2022;AM;1656;7;12;5;B10;Aperol ;Bar;1;3800
16-04-2022;AM;1656;7;12;5;B9;Campari;Bar;1;3600
16-04-2022;AM;1656;7;12;5;B1;Pisco Sour;Bar;2;3000
16-04-2022;AM;1656;7;12;5;E1;Tapas y Antipasto;Entrada;1;9800
16-04-2022;AM;1656;7;12;5;E2;Tartaro de Atun;Entrada;1;10900
16-04-2022;AM;1656;7;12;5;F4;Garron de Cordero;Fondo;2;12000
16-04-2022;AM;1656;7;12;5;F3;Asado de Tira;Fondo;2;12800
16-04-2022;AM;1656;7;12;5;F9;Ravioles de Osobuco;Fondo;1;8100
16-04-2022;AM;1656;7;12;5;B14;Agua con gas;Bar;2;2000
16-04-2022;AM;1656;7;12;5;B7;Copa Vino Tinto;Bar;2;2800
16-04-2022;AM;1656;7;12;5;B15;Cafe;Bar;2;2300
16-04-2022;AM;1656;7;12;5;P4;Ensalada de Frutos ;Postre;1;4000
16-04-2022;AM;1656;7;12;5;P2;Torta de Merengue ;Postre;1;4000
16-04-2022;AM;1657;8;12;4;B8;Negroni;Bar;1;4500
16-04-2022;AM;1657;8;12;4;B5;Copa Espumante;Bar;1;3000
16-04-2022;AM;1657;8;12;4;B16;Jugo Mango;Bar;1;2800
16-04-2022;AM;1657;8;12;4;F2;Pollo Ahumado;Fondo;1;10800
16-04-2022;AM;1657;8;12;4;F3;Asado de Tira;Fondo;1;12800
16-04-2022;AM;1657;8;12;4;F8;Fetuccini mar;Fondo;1;9000
16-04-2022;AM;1657;8;12;4;B6;Copa Vino Blanco;Bar;1;2800
16-04-2022;AM;1657;8;12;4;B15;Cafe;Bar;1;2300
16-04-2022;AM;1657;8;12;4;B19;Infusion;Bar;1;2000
16-04-2022;AM;1658;9;13;2;B6;Copa Vino Blanco;Bar;1;2800
16-04-2022;AM;1658;9;13;2;E5;Carpaccio de Ostiones;Entrada;1;12500
16-04-2022;AM;1658;9;13;2;F3;Asado de Tira;Fondo;1;12800
16-04-2022;AM;1658;9;13;2;F2;Pollo Ahumado;Fondo;1;10800
16-04-2022;AM;1658;9;13;2;P2;Torta de Merengue ;Postre;1;4000
16-04-2022;AM;1658;9;13;2;P1;Tiramisu;Postre;1;4000
16-04-2022;AM;1659;10;13;3;B1;Pisco Sour;Bar;1;3000
16-04-2022;AM;1659;10;13;3;B16;Jugo Mango;Bar;1;2800
16-04-2022;AM;1659;10;13;3;B5;Copa Espumante;Bar;1;3000
16-04-2022;AM;1659;10;13;3;E6;Berenjenas al Parmesano;Entrada;1;6500
16-04-2022;AM;1659;10;13;3;F9;Ravioles de Osobuco;Fondo;1;8100
16-04-2022;AM;1659;10;13;3;F1;Saltimboca de Filete;Fondo;1;12100
16-04-2022;AM;1659;10;13;3;F6;Atun Rojo a la Grilla ;Fondo;1;15500
16-04-2022;AM;1659;10;13;3;F3;Asado de Tira;Fondo;1;12800
16-04-2022;AM;1659;10;13;3;B15;Cafe;Bar;2;2300
16-04-2022;AM;1659;10;13;3;B19;Infusion;Bar;1;2000
16-04-2022;AM;1659;10;13;3;B7;Copa Vino Tinto;Bar;3;2800
16-04-2022;AM;1659;10;13;3;P3;Mousse de Castanas;Postre;1;4000
16-04-2022;AM;1659;10;13;3;P1;Tiramisu;Postre;1;4000
16-04-2022;AM;1660;3;10;4;B11;Ramazzotti;Bar;2;3800
16-04-2022;AM;1660;3;10;4;B10;Aperol ;Bar;2;3800
16-04-2022;AM;1660;3;10;4;B13;Agua sin gas;Bar;2;2000
16-04-2022;AM;1660;3;10;4;F5;Mero al Azafran ;Fondo;1;10500
16-04-2022;AM;1660;3;10;4;F7;Corvina a la Plancha;Fondo;1;10500
16-04-2022;AM;1660;3;10;4;F4;Garron de Cordero;Fondo;2;12000
16-04-2022;AM;1660;3;10;4;B17;Jugo Pina;Bar;1;2800
16-04-2022;AM;1660;3;10;4;P2;Torta de Merengue ;Postre;2;4000
16-04-2022;AM;1660;3;10;4;B15;Cafe;Bar;2;2300
16-04-2022;AM;1661;6;11;3;E2;Tartaro de Atun;Entrada;1;10900
16-04-2022;AM;1661;6;11;3;E1;Tapas y Antipasto;Entrada;1;9800
16-04-2022;AM;1661;6;11;3;B5;Copa Espumante;Bar;3;3000
16-04-2022;AM;1661;6;11;3;B18;Jugo Frambuesa;Bar;1;2800
16-04-2022;AM;1661;6;11;3;B17;Jugo Pina;Bar;1;2800
16-04-2022;AM;1661;6;11;3;E4;Ensalada Toscana ;Entrada;1;8000
16-04-2022;AM;1661;6;11;3;F3;Asado de Tira;Fondo;1;12800
16-04-2022;AM;1661;6;11;3;F10;Sorrentinos de Calabaza;Fondo;1;8100
16-04-2022;AM;1661;6;11;3;B15;Cafe;Bar;1;2300
16-04-2022;AM;1661;6;11;3;P1;Tiramisu;Postre;1;4000
16-04-2022;AM;1662;9;13;2;B1;Pisco Sour;Bar;2;3000
16-04-2022;AM;1662;9;13;2;F1;Saltimboca de Filete;Fondo;1;12100
16-04-2022;AM;1662;9;13;2;F8;Fetuccini mar;Fondo;1;9000
16-04-2022;AM;1662;9;13;2;B7;Copa Vino Tinto;Bar;1;2800
16-04-2022;AM;1662;9;13;2;B14;Agua con gas;Bar;1;2000
16-04-2022;AM;1662;9;13;2;P3;Mousse de Castanas;Postre;1;4000
16-04-2022;PM;1663;1;10;2;B1;Pisco Sour;Bar;1;3000
16-04-2022;PM;1663;1;10;2;B10;Aperol ;Bar;2;3800
16-04-2022;PM;1663;1;10;2;E5;Carpaccio de Ostiones;Entrada;1;12500
16-04-2022;PM;1663;1;10;2;F1;Saltimboca de Filete;Fondo;1;12100
16-04-2022;PM;1663;1;10;2;F3;Asado de Tira;Fondo;1;12800
16-04-2022;PM;1663;1;10;2;B17;Jugo Pina;Bar;1;2800
16-04-2022;PM;1663;1;10;2;B13;Agua sin gas;Bar;1;2000
16-04-2022;PM;1663;1;10;2;P3;Mousse de Castanas;Postre;2;4000
16-04-2022;PM;1663;1;10;2;B19;Infusion;Bar;2;2000
16-04-2022;PM;1664;2;10;5;B6;Copa Vino Blanco;Bar;2;2800
16-04-2022;PM;1664;2;10;5;B5;Copa Espumante;Bar;1;3000
16-04-2022;PM;1664;2;10;5;B1;Pisco Sour;Bar;1;3000
16-04-2022;PM;1664;2;10;5;E1;Tapas y Antipasto;Entrada;1;9800
16-04-2022;PM;1664;2;10;5;E6;Berenjenas al Parmesano;Entrada;1;6500
16-04-2022;PM;1664;2;10;5;F1;Saltimboca de Filete;Fondo;2;12100
16-04-2022;PM;1664;2;10;5;F7;Corvina a la Plancha;Fondo;1;10500
16-04-2022;PM;1664;2;10;5;F5;Mero al Azafran ;Fondo;1;10500
16-04-2022;PM;1664;2;10;5;F8;Fetuccini mar;Fondo;1;9000
16-04-2022;PM;1664;2;10;5;B19;Infusion;Bar;2;2000
16-04-2022;PM;1664;2;10;5;B17;Jugo Pina;Bar;1;2800
16-04-2022;PM;1664;2;10;5;B14;Agua con gas;Bar;2;2000
16-04-2022;PM;1664;2;10;5;B7;Copa Vino Tinto;Bar;2;2800
16-04-2022;PM;1664;2;10;5;P4;Ensalada de Frutos ;Postre;2;4000
16-04-2022;PM;1665;3;10;3;B4;Margarita;Bar;1;4200
16-04-2022;PM;1665;3;10;3;B5;Copa Espumante;Bar;2;3000
16-04-2022;PM;1665;3;10;3;F7;Corvina a la Plancha;Fondo;1;10500
16-04-2022;PM;1665;3;10;3;F10;Sorrentinos de Calabaza;Fondo;1;8100
16-04-2022;PM;1665;3;10;3;P3;Mousse de Castanas;Postre;1;4000
16-04-2022;PM;1665;3;10;3;P2;Torta de Merengue ;Postre;1;4000
16-04-2022;PM;1665;3;10;3;B14;Agua con gas;Bar;1;2000
16-04-2022;PM;1666;4;11;5;B3;Daiquiri;Bar;2;4200
16-04-2022;PM;1666;4;11;5;B4;Margarita;Bar;1;4200
16-04-2022;PM;1666;4;11;5;B2;Mojito;Bar;1;4200
16-04-2022;PM;1666;4;11;5;E1;Tapas y Antipasto;Entrada;1;9800
16-04-2022;PM;1666;4;11;5;E2;Tartaro de Atun;Entrada;1;10900
16-04-2022;PM;1666;4;11;5;F2;Pollo Ahumado;Fondo;1;10800
16-04-2022;PM;1666;4;11;5;F1;Saltimboca de Filete;Fondo;2;12100
16-04-2022;PM;1666;4;11;5;F9;Ravioles de Osobuco;Fondo;1;8100
16-04-2022;PM;1666;4;11;5;E4;Ensalada Toscana ;Entrada;1;8000
16-04-2022;PM;1666;4;11;5;B17;Jugo Pina;Bar;1;2800
16-04-2022;PM;1666;4;11;5;B16;Jugo Mango;Bar;1;2800
16-04-2022;PM;1666;4;11;5;P2;Torta de Merengue ;Postre;1;4000
16-04-2022;PM;1666;4;11;5;P3;Mousse de Castanas;Postre;1;4000
16-04-2022;PM;1666;4;11;5;B19;Infusion;Bar;1;2000
16-04-2022;PM;1666;4;11;5;B15;Cafe;Bar;2;2300
16-04-2022;PM;1667;5;11;2;B16;Jugo Mango;Bar;2;2800
16-04-2022;PM;1667;5;11;2;F9;Ravioles de Osobuco;Fondo;1;8100
16-04-2022;PM;1667;5;11;2;F8;Fetuccini mar;Fondo;1;9000
16-04-2022;PM;1667;5;11;2;B19;Infusion;Bar;1;2000
16-04-2022;PM;1667;5;11;2;P4;Ensalada de Frutos ;Postre;1;4000
16-04-2022;PM;1668;6;11;4;B1;Pisco Sour;Bar;2;3000
16-04-2022;PM;1668;6;11;4;B16;Jugo Mango;Bar;2;2800
16-04-2022;PM;1668;6;11;4;E3;Ensalada salmon Ahum;Entrada;1;10900
16-04-2022;PM;1668;6;11;4;F5;Mero al Azafran ;Fondo;1;10500
16-04-2022;PM;1668;6;11;4;E4;Ensalada Toscana ;Entrada;2;8000
16-04-2022;PM;1668;6;11;4;E2;Tartaro de Atun;Entrada;1;10900
16-04-2022;PM;1668;6;11;4;E1;Tapas y Antipasto;Entrada;1;9800
16-04-2022;PM;1668;6;11;4;B15;Cafe;Bar;3;2300
16-04-2022;PM;1669;7;12;5;E6;Berenjenas al Parmesano;Entrada;1;6500
16-04-2022;PM;1669;7;12;5;B12;Vermouth;Bar;2;3200
16-04-2022;PM;1669;7;12;5;B11;Ramazzotti;Bar;2;3800
16-04-2022;PM;1669;7;12;5;F9;Ravioles de Osobuco;Fondo;2;8100
16-04-2022;PM;1669;7;12;5;F5;Mero al Azafran ;Fondo;1;10500
16-04-2022;PM;1669;7;12;5;B16;Jugo Mango;Bar;1;2800
16-04-2022;PM;1669;7;12;5;B13;Agua sin gas;Bar;1;2000
16-04-2022;PM;1669;7;12;5;B14;Agua con gas;Bar;1;2000
16-04-2022;PM;1669;7;12;5;E3;Ensalada salmon Ahum;Entrada;1;10900
16-04-2022;PM;1669;7;12;5;F2;Pollo Ahumado;Fondo;1;10800
16-04-2022;PM;1669;7;12;5;B19;Infusion;Bar;2;2000
16-04-2022;PM;1669;7;12;5;B15;Cafe;Bar;1;2300
16-04-2022;PM;1669;7;12;5;B7;Copa Vino Tinto;Bar;3;2800
16-04-2022;PM;1670;8;12;3;B5;Copa Espumante;Bar;2;3000
16-04-2022;PM;1670;8;12;3;B18;Jugo Frambuesa;Bar;1;2800
16-04-2022;PM;1670;8;12;3;E5;Carpaccio de Ostiones;Entrada;1;12500
16-04-2022;PM;1670;8;12;3;E2;Tartaro de Atun;Entrada;1;10900
16-04-2022;PM;1670;8;12;3;F7;Corvina a la Plancha;Fondo;1;10500
16-04-2022;PM;1670;8;12;3;B13;Agua sin gas;Bar;1;2000
16-04-2022;PM;1670;8;12;3;B17;Jugo Pina;Bar;1;2800
16-04-2022;PM;1670;8;12;3;B6;Copa Vino Blanco;Bar;1;2800
16-04-2022;PM;1670;8;12;3;P3;Mousse de Castanas;Postre;1;4000
16-04-2022;PM;1670;8;12;3;P4;Ensalada de Frutos ;Postre;1;4000
16-04-2022;PM;1670;8;12;3;B19;Infusion;Bar;1;2000
16-04-2022;PM;1671;9;13;2;B12;Vermouth;Bar;1;3200
16-04-2022;PM;1671;9;13;2;B9;Campari;Bar;1;3600
16-04-2022;PM;1671;9;13;2;F5;Mero al Azafran ;Fondo;1;10500
16-04-2022;PM;1671;9;13;2;F8;Fetuccini mar;Fondo;1;9000
16-04-2022;PM;1671;9;13;2;P2;Torta de Merengue ;Postre;1;4000
16-04-2022;PM;1671;9;13;2;P1;Tiramisu;Postre;1;4000
16-04-2022;PM;1671;9;13;2;B19;Infusion;Bar;2;2000
16-04-2022;PM;1672;10;13;2;B18;Jugo Frambuesa;Bar;1;2800
16-04-2022;PM;1672;10;13;2;B14;Agua con gas;Bar;1;2000
16-04-2022;PM;1672;10;13;2;B18;Jugo Frambuesa;Bar;1;2800
16-04-2022;PM;1672;10;13;2;E4;Ensalada Toscana ;Entrada;1;8000
16-04-2022;PM;1672;10;13;2;F1;Saltimboca de Filete;Fondo;1;12100
16-04-2022;PM;1672;10;13;2;B15;Cafe;Bar;1;2300
16-04-2022;PM;1672;10;13;2;P1;Tiramisu;Postre;1;4000
17-04-2022;AM;1673;1;10;2;B1;Pisco Sour;Bar;1;3000
17-04-2022;AM;1673;1;10;2;B9;Campari;Bar;1;3600
17-04-2022;AM;1673;1;10;2;E3;Ensalada salmon Ahum;Entrada;1;10900
17-04-2022;AM;1673;1;10;2;F1;Saltimboca de Filete;Fondo;1;12100
17-04-2022;AM;1673;1;10;2;F4;Garron de Cordero;Fondo;1;12000
17-04-2022;AM;1673;1;10;2;B7;Copa Vino Tinto;Bar;2;2800
17-04-2022;AM;1673;1;10;2;B15;Cafe;Bar;2;2300
17-04-2022;AM;1674;2;10;4;B10;Aperol ;Bar;3;3800
17-04-2022;AM;1674;2;10;4;B1;Pisco Sour;Bar;1;3000
17-04-2022;AM;1674;2;10;4;E2;Tartaro de Atun;Entrada;1;10900
17-04-2022;AM;1674;2;10;4;E5;Carpaccio de Ostiones;Entrada;1;12500
17-04-2022;AM;1674;2;10;4;F1;Saltimboca de Filete;Fondo;2;12100
17-04-2022;AM;1674;2;10;4;F3;Asado de Tira;Fondo;1;12800
17-04-2022;AM;1674;2;10;4;F3;Asado de Tira;Fondo;1;12800
17-04-2022;AM;1674;2;10;4;F8;Fetuccini mar;Fondo;1;9000
17-04-2022;AM;1674;2;10;4;B6;Copa Vino Blanco;Bar;1;2800
17-04-2022;AM;1674;2;10;4;B7;Copa Vino Tinto;Bar;2;2800
17-04-2022;AM;1674;2;10;4;B15;Cafe;Bar;3;2300
17-04-2022;AM;1675;3;10;5;B10;Aperol ;Bar;5;3800
17-04-2022;AM;1675;3;10;5;B8;Negroni;Bar;1;4500
17-04-2022;AM;1675;3;10;5;B16;Jugo Mango;Bar;1;2800
17-04-2022;AM;1675;3;10;5;F6;Atun Rojo a la Grilla ;Fondo;1;15500
17-04-2022;AM;1675;3;10;5;F7;Corvina a la Plancha;Fondo;1;10500
17-04-2022;AM;1675;3;10;5;F4;Garron de Cordero;Fondo;1;12000
17-04-2022;AM;1675;3;10;5;F5;Mero al Azafran ;Fondo;1;10500
17-04-2022;AM;1675;3;10;5;F10;Sorrentinos de Calabaza;Fondo;1;8100
17-04-2022;AM;1675;3;10;5;B15;Cafe;Bar;2;2300
17-04-2022;AM;1676;4;11;3;B17;Jugo Pina;Bar;1;2800
17-04-2022;AM;1676;4;11;3;B11;Ramazzotti;Bar;1;3800
17-04-2022;AM;1676;4;11;3;E3;Ensalada salmon Ahum;Entrada;1;10900
17-04-2022;AM;1676;4;11;3;E4;Ensalada Toscana ;Entrada;1;8000
17-04-2022;AM;1676;4;11;3;P4;Ensalada de Frutos ;Postre;1;4000
17-04-2022;AM;1676;4;11;3;B15;Cafe;Bar;2;2300
17-04-2022;AM;1677;5;11;2;B4;Margarita;Bar;3;4200
17-04-2022;AM;1677;5;11;2;F8;Fetuccini mar;Fondo;1;9000
17-04-2022;AM;1677;5;11;2;F1;Saltimboca de Filete;Fondo;1;12100
17-04-2022;AM;1677;5;11;2;B15;Cafe;Bar;1;2300
17-04-2022;AM;1677;5;11;2;P3;Mousse de Castanas;Postre;1;4000
17-04-2022;AM;1678;6;11;4;B16;Jugo Mango;Bar;3;2800
17-04-2022;AM;1678;6;11;4;B13;Agua sin gas;Bar;2;2000
17-04-2022;AM;1678;6;11;4;F9;Ravioles de Osobuco;Fondo;1;8100
17-04-2022;AM;1678;6;11;4;F4;Garron de Cordero;Fondo;3;12000
17-04-2022;AM;1678;6;11;4;B15;Cafe;Bar;4;2300
17-04-2022;AM;1679;7;12;5;B10;Aperol ;Bar;1;3800
17-04-2022;AM;1679;7;12;5;B9;Campari;Bar;1;3600
17-04-2022;AM;1679;7;12;5;B1;Pisco Sour;Bar;2;3000
17-04-2022;AM;1679;7;12;5;E1;Tapas y Antipasto;Entrada;1;9800
17-04-2022;AM;1679;7;12;5;E2;Tartaro de Atun;Entrada;1;10900
17-04-2022;AM;1679;7;12;5;F4;Garron de Cordero;Fondo;2;12000
17-04-2022;AM;1679;7;12;5;F3;Asado de Tira;Fondo;2;12800
17-04-2022;AM;1679;7;12;5;F9;Ravioles de Osobuco;Fondo;1;8100
17-04-2022;AM;1679;7;12;5;B14;Agua con gas;Bar;2;2000
17-04-2022;AM;1679;7;12;5;B7;Copa Vino Tinto;Bar;2;2800
17-04-2022;AM;1679;7;12;5;B15;Cafe;Bar;2;2300
17-04-2022;AM;1679;7;12;5;P4;Ensalada de Frutos ;Postre;1;4000
17-04-2022;AM;1679;7;12;5;P2;Torta de Merengue ;Postre;1;4000
17-04-2022;AM;1680;8;12;4;B8;Negroni;Bar;1;4500
17-04-2022;AM;1680;8;12;4;B5;Copa Espumante;Bar;1;3000
17-04-2022;AM;1680;8;12;4;B16;Jugo Mango;Bar;1;2800
17-04-2022;AM;1680;8;12;4;F2;Pollo Ahumado;Fondo;1;10800
17-04-2022;AM;1680;8;12;4;F3;Asado de Tira;Fondo;1;12800
17-04-2022;AM;1680;8;12;4;F8;Fetuccini mar;Fondo;1;9000
17-04-2022;AM;1680;8;12;4;B6;Copa Vino Blanco;Bar;1;2800
17-04-2022;AM;1680;8;12;4;B15;Cafe;Bar;1;2300
17-04-2022;AM;1680;8;12;4;B19;Infusion;Bar;1;2000
17-04-2022;AM;1681;9;13;2;B6;Copa Vino Blanco;Bar;1;2800
17-04-2022;AM;1681;9;13;2;E5;Carpaccio de Ostiones;Entrada;1;12500
17-04-2022;AM;1681;9;13;2;F3;Asado de Tira;Fondo;1;12800
17-04-2022;AM;1681;9;13;2;F2;Pollo Ahumado;Fondo;1;10800
17-04-2022;AM;1681;9;13;2;P2;Torta de Merengue ;Postre;1;4000
17-04-2022;AM;1681;9;13;2;P1;Tiramisu;Postre;1;4000
17-04-2022;AM;1682;10;13;3;B1;Pisco Sour;Bar;1;3000
17-04-2022;AM;1682;10;13;3;B16;Jugo Mango;Bar;1;2800
17-04-2022;AM;1682;10;13;3;B5;Copa Espumante;Bar;1;3000
17-04-2022;AM;1682;10;13;3;E6;Berenjenas al Parmesano;Entrada;1;6500
17-04-2022;AM;1682;10;13;3;F9;Ravioles de Osobuco;Fondo;1;8100
17-04-2022;AM;1682;10;13;3;F1;Saltimboca de Filete;Fondo;1;12100
17-04-2022;AM;1682;10;13;3;F6;Atun Rojo a la Grilla ;Fondo;1;15500
17-04-2022;AM;1682;10;13;3;F3;Asado de Tira;Fondo;1;12800
17-04-2022;AM;1682;10;13;3;B15;Cafe;Bar;2;2300
17-04-2022;AM;1682;10;13;3;B19;Infusion;Bar;1;2000
17-04-2022;AM;1682;10;13;3;B7;Copa Vino Tinto;Bar;3;2800
17-04-2022;AM;1682;10;13;3;P3;Mousse de Castanas;Postre;1;4000
17-04-2022;AM;1682;10;13;3;P1;Tiramisu;Postre;1;4000
17-04-2022;AM;1683;3;10;4;B11;Ramazzotti;Bar;2;3800
17-04-2022;AM;1683;3;10;4;B10;Aperol ;Bar;2;3800
17-04-2022;AM;1683;3;10;4;B13;Agua sin gas;Bar;2;2000
17-04-2022;AM;1683;3;10;4;F5;Mero al Azafran ;Fondo;1;10500
17-04-2022;AM;1683;3;10;4;F7;Corvina a la Plancha;Fondo;1;10500
17-04-2022;AM;1683;3;10;4;F4;Garron de Cordero;Fondo;2;12000
17-04-2022;AM;1683;3;10;4;B17;Jugo Pina;Bar;1;2800
17-04-2022;AM;1683;3;10;4;P2;Torta de Merengue ;Postre;2;4000
17-04-2022;AM;1683;3;10;4;B15;Cafe;Bar;2;2300
17-04-2022;AM;1684;6;11;3;E2;Tartaro de Atun;Entrada;1;10900
17-04-2022;AM;1684;6;11;3;E1;Tapas y Antipasto;Entrada;1;9800
17-04-2022;AM;1684;6;11;3;B5;Copa Espumante;Bar;3;3000
17-04-2022;AM;1684;6;11;3;B18;Jugo Frambuesa;Bar;1;2800
17-04-2022;AM;1684;6;11;3;B17;Jugo Pina;Bar;1;2800
17-04-2022;AM;1684;6;11;3;E4;Ensalada Toscana ;Entrada;1;8000
